,GEOID,totalpop,party,full_name,gini_index_of_income_inequality,median_household_income,white,black,amerindian_native,asian,hawaiian_pacific,other_race,two_more_races,hispanic_latino,citizen_voters,state_district,lackinsurance,csmoking,diabetes,obesity,ghlth,mhlth,url,twitter
0,0620,739352.0,Democrat,Jimmy Panetta,0.4690,75460.0,428821.0,14945.0,7779.0,40200.0,2653.0,213127.0,31827.0,400149.0,434889.0,CA-20,0.158,0.12300000000000001,0.091,0.24,0.191,0.126,https://panetta.house.gov,RepJimmyPanetta
1,1213,735935.0,Democrat,Charlie Crist,0.4805,52081.0,580519.0,91631.0,2073.0,26641.0,756.0,9233.0,25082.0,78500.0,584889.0,FL-13,0.187,0.175,0.10800000000000001,0.27699999999999997,0.191,0.132,https://crist.house.gov,repcharliecrist
2,2701,678418.0,Republican,Jim Hagedorn,0.4400,61247.0,606439.0,21905.0,2013.0,18839.0,1141.0,13714.0,14367.0,46054.0,500330.0,MN-01,0.098,0.146,0.081,0.31,0.128,0.1,https://hagedorn.house.gov,RepHagedorn
3,3410,759704.0,Democrat,"Donald M. Payne, Jr.",0.5086,59101.0,218853.0,390745.0,1661.0,54128.0,241.0,75887.0,18189.0,160348.0,496051.0,NJ-10,0.157,0.165,0.124,0.32799999999999996,0.215,0.13699999999999998,https://payne.house.gov,RepDonaldPayne
4,3905,717088.0,Republican,Robert E. Latta,0.4362,60500.0,654248.0,18872.0,1250.0,9691.0,857.0,10590.0,21580.0,37722.0,549171.0,OH-05,0.085,0.182,0.105,0.345,0.162,0.128,https://latta.house.gov,BobLatta
5,4506,659483.0,Democrat,James E. Clyburn,0.4694,38660.0,256307.0,361797.0,2260.0,7989.0,772.0,10462.0,19896.0,30569.0,506843.0,SC-06,0.19399999999999998,0.20199999999999999,0.146,0.387,0.231,0.158,https://clyburn.house.gov,WhipClyburn
6,3502,700113.0,Republican,Yvette Herrell,0.4855,41569.0,585804.0,15287.0,39115.0,5840.0,690.0,37439.0,15938.0,390187.0,484702.0,NM-02,0.165,0.179,0.115,0.306,0.233,0.14400000000000002,https://herrell.house.gov,RepHerrell
7,3503,698251.0,Democrat,Teresa Leger Fernandez,0.4830,49030.0,463222.0,11028.0,132163.0,9917.0,1599.0,59758.0,20564.0,288964.0,507907.0,NM-03,0.14,0.182,0.109,0.27699999999999997,0.209,0.14400000000000002,https://fernandez.house.gov,RepTeresaLF
8,0607,753640.0,Democrat,Ami Bera,0.4364,79712.0,474784.0,55737.0,6801.0,120343.0,6811.0,32841.0,56323.0,139092.0,537436.0,CA-07,0.08900000000000001,0.109,0.08800000000000001,0.275,0.139,0.115,https://bera.house.gov,RepBera
9,0902,699657.0,Democrat,Joe Courtney,0.4392,77908.0,596505.0,29961.0,2344.0,24302.0,46.0,18801.0,27698.0,61938.0,548572.0,CT-02,0.076,0.128,0.08,0.273,0.12,0.109,https://courtney.house.gov,RepJoeCourtney
10,1708,707268.0,Democrat,Raja Krishnamoorthi,0.4103,72089.0,454580.0,38308.0,6590.0,99254.0,1736.0,87930.0,18870.0,212650.0,442009.0,IL-08,0.129,0.129,0.08199999999999999,0.27,0.14400000000000002,0.105,https://krishnamoorthi.house.gov,congressmanraja
11,2804,774983.0,Republican,Steven M. Palazzo,0.4781,45341.0,552151.0,183657.0,1582.0,10899.0,638.0,9007.0,17049.0,33613.0,579386.0,MS-04,0.161,0.201,0.11199999999999999,0.331,0.21899999999999997,0.138,https://palazzo.house.gov,CongPalazzo
12,4201,713685.0,Republican,Brian K. Fitzpatrick,0.4483,88168.0,610837.0,28311.0,551.0,45393.0,638.0,11729.0,16226.0,41311.0,544860.0,PA-01,0.063,0.149,0.083,0.271,0.129,0.10800000000000001,https://fitzpatrick.house.gov,repbrianfitz
13,5111,798464.0,Democrat,Gerald E. Connolly,0.4127,111279.0,454640.0,103443.0,3018.0,139120.0,803.0,47068.0,50372.0,156255.0,509988.0,VA-11,0.12300000000000001,0.109,0.076,0.223,0.11199999999999999,0.098,https://connolly.house.gov,GerryConnolly
14,2601,699220.0,Republican,Jack Bergman,0.4495,51153.0,643692.0,9447.0,17771.0,5169.0,366.0,2083.0,20692.0,13320.0,564858.0,MI-01,0.084,0.18100000000000002,0.105,0.33,0.162,0.129,https://bergman.house.gov,RepJackBergman
15,4901,776910.0,Republican,Blake D. Moore,0.4016,72123.0,702001.0,10269.0,8207.0,11260.0,2742.0,18326.0,24105.0,100753.0,521517.0,UT-01,0.142,0.10300000000000001,0.07,0.272,0.13,0.125,https://blakemoore.house.gov,RepBlakeMoore
16,1902,783983.0,Republican,Mariannette Miller-Meeks,0.4673,55239.0,700399.0,32975.0,1578.0,18719.0,785.0,9563.0,19964.0,46049.0,581525.0,IA-02,0.08900000000000001,0.171,0.092,0.358,0.151,0.114,https://millermeeks.house.gov,RepMMM
17,3710,762919.0,Republican,Patrick T. McHenry,0.4544,51554.0,614574.0,96167.0,1944.0,13014.0,302.0,19999.0,16919.0,50383.0,585102.0,NC-10,0.15,0.17600000000000002,0.10300000000000001,0.295,0.17800000000000002,0.129,https://mchenry.house.gov,PatrickMcHenry
18,4836,754178.0,Republican,Brian Babin,0.4605,59152.0,619921.0,75145.0,4826.0,15512.0,197.0,18632.0,19945.0,205282.0,519385.0,TX-36,0.198,0.15,0.10400000000000001,0.327,0.171,0.121,https://babin.house.gov,RepBrianBabin
19,0101,715346.0,Republican,Jerry L. Carl,0.4824,46445.0,479949.0,196891.0,6992.0,10627.0,183.0,7691.0,13013.0,24141.0,544464.0,AL-01,0.163,0.2,0.125,0.344,0.22899999999999998,0.152,https://carl.house.gov,RepJerryCarl
20,1304,785104.0,Democrat,"Henry C. ""Hank"" Johnson, Jr.",0.4356,58448.0,210961.0,472419.0,1285.0,49178.0,2848.0,31949.0,16464.0,76482.0,527938.0,GA-04,0.215,0.174,0.11,0.331,0.182,0.127,https://hankjohnson.house.gov,RepHankJohnson
21,3302,669638.0,Democrat,Ann Kuster,0.4561,74144.0,621889.0,10190.0,1839.0,18112.0,293.0,4057.0,13258.0,27499.0,529588.0,NH-02,0.084,0.146,0.081,0.27899999999999997,0.127,0.11599999999999999,https://kuster.house.gov,RepAnnieKuster
22,3613,795633.0,Democrat,Adriano Espaillat,0.5304,44573.0,203890.0,236352.0,8199.0,37783.0,428.0,257220.0,51761.0,438038.0,505003.0,NY-13,0.21100000000000002,0.158,0.12,0.247,0.25,0.149,https://espaillat.house.gov,RepEspaillat
23,3910,725301.0,Republican,Michael R. Turner,0.4688,54026.0,553451.0,121710.0,1847.0,17383.0,414.0,5073.0,25423.0,21916.0,552514.0,OH-10,0.1,0.205,0.12,0.348,0.19699999999999998,0.14,https://turner.house.gov,RepMikeTurner
24,4827,739719.0,Republican,Michael Cloud,0.4623,53789.0,632962.0,41344.0,2329.0,11994.0,648.0,35602.0,14840.0,396568.0,517267.0,TX-27,0.262,0.152,0.133,0.35,0.23,0.126,https://cloud.house.gov,RepCloudTX
25,5103,744804.0,Democrat,"Robert C. ""Bobby"" Scott",0.4686,53533.0,330195.0,340644.0,2653.0,22057.0,684.0,15163.0,33408.0,47779.0,559137.0,VA-03,0.14800000000000002,0.188,0.11699999999999999,0.354,0.184,0.132,https://bobbyscott.house.gov,BobbyScott
26,1901,773628.0,Republican,Ashley Hinson,0.4351,59788.0,701592.0,32960.0,4341.0,14447.0,1669.0,5068.0,13551.0,32452.0,580187.0,IA-01,0.08199999999999999,0.16899999999999998,0.08900000000000001,0.345,0.136,0.109,https://hinson.house.gov,RepAshleyHinson
27,0647,710853.0,Democrat,Alan S. Lowenthal,0.4571,69483.0,363923.0,54180.0,4766.0,164178.0,5794.0,86152.0,31860.0,242234.0,491712.0,CA-47,0.132,0.106,0.09,0.21100000000000002,0.15,0.111,https://lowenthal.house.gov,RepLowenthal
28,4703,736889.0,Republican,"Charles J. ""Chuck"" Fleischmann",0.4821,51610.0,625434.0,78236.0,1735.0,9583.0,1068.0,4345.0,16488.0,31603.0,571456.0,TN-03,0.151,0.215,0.121,0.319,0.214,0.142,https://fleischmann.house.gov,RepChuck
29,4705,777696.0,Democrat,Jim Cooper,0.4786,60611.0,514933.0,190935.0,1173.0,25828.0,852.0,24721.0,19254.0,75284.0,563797.0,TN-05,0.17800000000000002,0.18899999999999997,0.105,0.303,0.17,0.14,https://cooper.house.gov,RepJimCooper
30,4830,804679.0,Democrat,Eddie Bernice Johnson,0.4712,49128.0,404535.0,336430.0,2283.0,14962.0,413.0,31025.0,15031.0,318402.0,479082.0,TX-30,0.272,0.175,0.131,0.366,0.223,0.14400000000000002,https://ebjohnson.house.gov,RepEBJ
31,5505,731341.0,Republican,Scott Fitzgerald,0.4517,70271.0,659846.0,21218.0,2076.0,24913.0,158.0,9253.0,13877.0,42129.0,558805.0,WI-05,0.076,0.14,0.07200000000000001,0.285,0.11900000000000001,0.10400000000000001,https://fitzgerald.house.gov,RepFitzgerald
32,4208,696956.0,Democrat,Matt Cartwright,0.4440,55443.0,602185.0,41398.0,821.0,13750.0,462.0,19021.0,19319.0,86241.0,535133.0,PA-08,0.08,0.196,0.10099999999999999,0.316,0.18,0.13,https://cartwright.house.gov,RepCartwright
33,4210,734849.0,Republican,Scott Perry,0.4575,63748.0,581621.0,85298.0,1534.0,28041.0,353.0,13980.0,24022.0,61607.0,552761.0,PA-10,0.08,0.18,0.098,0.314,0.16699999999999998,0.128,https://perry.house.gov,RepScottPerry
34,2707,663069.0,Republican,Michelle Fischbach,0.4360,58463.0,599813.0,11246.0,19132.0,5728.0,308.0,12271.0,14571.0,33729.0,495727.0,MN-07,0.09300000000000001,0.153,0.08800000000000001,0.321,0.138,0.099,https://fischbach.house.gov,RepFischbach
35,5305,725964.0,Republican,Cathy McMorris Rodgers,0.4599,56330.0,631506.0,11197.0,12465.0,18559.0,3826.0,14465.0,33946.0,49583.0,551532.0,WA-05,0.094,0.151,0.083,0.28,0.147,0.138,https://mcmorris.house.gov,CathyMcMorris
36,0408,794820.0,Republican,Debbie Lesko,0.4137,68097.0,656356.0,39285.0,6764.0,33004.0,2259.0,26855.0,30297.0,160989.0,599423.0,AZ-08,0.115,0.121,0.087,0.261,0.135,0.10300000000000001,https://lesko.house.gov,RepDLesko
37,1313,757521.0,Democrat,David Scott,0.4239,61898.0,220074.0,451182.0,1201.0,21403.0,128.0,37993.0,25540.0,97758.0,523476.0,GA-13,0.21,0.16899999999999998,0.106,0.33899999999999997,0.18,0.126,https://davidscott.house.gov,RepDavidScott
38,2406,758943.0,Democrat,David J. Trone,0.4717,80183.0,504729.0,103706.0,1618.0,81520.0,1162.0,34577.0,31631.0,110002.0,523698.0,MD-06,0.08900000000000001,0.11900000000000001,0.08800000000000001,0.28,0.133,0.111,https://trone.house.gov,repdavidtrone
39,3605,757972.0,Democrat,Gregory W. Meeks,0.4367,73646.0,132518.0,379126.0,3641.0,110675.0,717.0,102284.0,29011.0,135856.0,501784.0,NY-05,0.146,0.14300000000000002,0.11800000000000001,0.27399999999999997,0.195,0.122,https://meeks.house.gov,RepGregoryMeeks
40,3707,809820.0,Republican,David Rouzer,0.4713,49561.0,608837.0,154737.0,5022.0,6822.0,467.0,15679.0,18256.0,77660.0,613510.0,NC-07,0.174,0.182,0.11199999999999999,0.33,0.2,0.135,https://rouzer.house.gov,RepDavidRouzer
41,4805,749808.0,Republican,Lance Gooden,0.4666,51984.0,564747.0,118355.0,3988.0,13423.0,471.0,30494.0,18330.0,218116.0,480610.0,TX-05,0.217,0.162,0.11,0.33299999999999996,0.19,0.13,https://gooden.house.gov,
42,5306,731742.0,Democrat,Derek Kilmer,0.4457,66793.0,592326.0,23020.0,13441.0,32278.0,5372.0,10233.0,55072.0,57204.0,570991.0,WA-06,0.087,0.145,0.092,0.292,0.159,0.126,https://kilmer.house.gov,RepDerekKilmer
43,5508,735997.0,Republican,Mike Gallagher,0.4314,61423.0,662077.0,12052.0,19016.0,15780.0,276.0,9835.0,16961.0,39953.0,556205.0,WI-08,0.08199999999999999,0.156,0.079,0.321,0.133,0.109,https://gallagher.house.gov,RepGallagher
44,2408,784852.0,Democrat,Jamie Raskin,0.4665,107669.0,502193.0,103425.0,1747.0,73074.0,549.0,67453.0,36411.0,125487.0,533774.0,MD-08,0.086,0.096,0.08199999999999999,0.245,0.114,0.1,https://raskin.house.gov,repraskin
45,4818,801885.0,Democrat,Sheila Jackson Lee,0.5053,47969.0,388019.0,288465.0,3717.0,31511.0,1622.0,72098.0,16453.0,343799.0,480387.0,TX-18,0.304,0.168,0.124,0.359,0.218,0.13699999999999998,https://jacksonlee.house.gov,JacksonLeeTX18
46,5503,724568.0,Democrat,Ron Kind,0.4240,57953.0,674388.0,7846.0,3486.0,17386.0,142.0,7457.0,13863.0,20380.0,566700.0,WI-03,0.085,0.16699999999999998,0.076,0.29600000000000004,0.136,0.11599999999999999,https://kind.house.gov,RepRonKind
47,3101,653684.0,Republican,Jeff Fortenberry,0.4183,60057.0,574575.0,18792.0,7691.0,17322.0,538.0,10706.0,24060.0,64232.0,473676.0,NE-01,0.133,0.146,0.087,0.321,0.14,0.106,https://fortenberry.house.gov,JeffFortenberry
48,0104,686297.0,Republican,Robert B. Aderholt,0.4792,45387.0,591084.0,51171.0,4391.0,3072.0,677.0,20337.0,15565.0,44731.0,515701.0,AL-04,0.15,0.20199999999999999,0.12300000000000001,0.345,0.235,0.15,https://aderholt.house.gov,Robert_Aderholt
49,0629,707741.0,Democrat,Tony Cárdenas,0.4521,55176.0,389138.0,27739.0,4958.0,56157.0,1385.0,208277.0,20087.0,476581.0,402898.0,CA-29,0.203,0.121,0.096,0.256,0.192,0.127,https://cardenas.house.gov,RepCardenas
50,1301,744385.0,Republican,"Earl L. ""Buddy"" Carter",0.4833,51829.0,467721.0,217918.0,1520.0,11663.0,3137.0,13521.0,28905.0,50819.0,550713.0,GA-01,0.19,0.18100000000000002,0.10400000000000001,0.32799999999999996,0.18899999999999997,0.128,https://buddycarter.house.gov,RepBuddyCarter
51,1314,722873.0,Republican,Marjorie Taylor Greene,0.4380,50044.0,620751.0,67813.0,2420.0,4977.0,91.0,10493.0,16328.0,84580.0,516434.0,GA-14,0.179,0.174,0.096,0.317,0.182,0.125,https://greene.house.gov,RepMTG
52,2503,771096.0,Democrat,Lori Trahan,0.4638,77480.0,572967.0,32434.0,2247.0,58988.0,198.0,78451.0,25811.0,150515.0,543580.0,MA-03,0.076,0.12300000000000001,0.08199999999999999,0.254,0.142,0.11599999999999999,https://trahan.house.gov,RepLoriTrahan
53,3912,789634.0,Republican,Troy Balderson,0.4553,76690.0,683722.0,36840.0,1594.0,36877.0,136.0,3733.0,26732.0,20689.0,585940.0,OH-12,0.08199999999999999,0.185,0.09699999999999999,0.325,0.157,0.127,https://balderson.house.gov,RepBalderson
54,4816,733764.0,Democrat,Veronica Escobar,0.4900,45430.0,574519.0,25247.0,2619.0,10354.0,1246.0,95537.0,24242.0,595345.0,458940.0,TX-16,0.35100000000000003,0.142,0.146,0.34600000000000003,0.263,0.134,https://escobar.house.gov,RepEscobar
55,0105,725634.0,Republican,Mo Brooks,0.4658,57174.0,539903.0,130913.0,3123.0,12215.0,160.0,19959.0,19361.0,38726.0,551968.0,AL-05,0.149,0.185,0.11199999999999999,0.341,0.214,0.14400000000000002,https://brooks.house.gov,RepMoBrooks
56,1310,767352.0,Republican,Jody B. Hice,0.4549,59229.0,515879.0,200069.0,1096.0,16337.0,237.0,17677.0,16057.0,46502.0,565803.0,GA-10,0.18600000000000003,0.182,0.10300000000000001,0.319,0.18600000000000003,0.133,https://hice.house.gov,congressmanhice
57,2908,737972.0,Republican,Jason Smith,0.4695,41997.0,677504.0,33123.0,3020.0,6108.0,148.0,1713.0,16356.0,13232.0,567717.0,MO-08,0.14300000000000002,0.22399999999999998,0.114,0.358,0.23399999999999999,0.14800000000000002,https://jasonsmith.house.gov,RepJasonSmith
58,3411,744805.0,Democrat,Mikie Sherrill,0.4615,118955.0,605871.0,30778.0,621.0,77937.0,266.0,12989.0,16343.0,91285.0,548734.0,NJ-11,0.086,0.11699999999999999,0.086,0.222,0.132,0.10099999999999999,https://sherrill.house.gov,RepSherrill
59,3902,734712.0,Republican,Brad R. Wenstrup,0.4846,59617.0,626756.0,71218.0,1183.0,14023.0,1326.0,2967.0,17239.0,15103.0,557971.0,OH-02,0.08800000000000001,0.19699999999999998,0.109,0.33,0.182,0.136,https://wenstrup.house.gov,RepBradWenstrup
60,2607,706811.0,Republican,Tim Walberg,0.4412,60727.0,644695.0,28719.0,1947.0,7418.0,86.0,5080.0,18866.0,31975.0,548462.0,MI-07,0.086,0.175,0.095,0.331,0.14800000000000002,0.127,https://walberg.house.gov,RepWalberg
61,3706,772716.0,Democrat,Kathy E. Manning,0.4724,51377.0,550198.0,158359.0,2592.0,14553.0,588.0,29388.0,17038.0,78637.0,567392.0,NC-06,0.166,0.175,0.107,0.319,0.185,0.128,https://manning.house.gov,RepKManning
62,3901,740979.0,Republican,Steve Chabot,0.4826,61397.0,528785.0,153148.0,1049.0,27695.0,0.0,6680.0,23622.0,26112.0,541695.0,OH-01,0.10400000000000001,0.19699999999999998,0.11199999999999999,0.324,0.18600000000000003,0.142,https://chabot.house.gov,RepSteveChabot
63,5107,812385.0,Democrat,Abigail Davis Spanberger,0.4367,78060.0,563699.0,155347.0,1925.0,40821.0,448.0,18065.0,32080.0,60656.0,588061.0,VA-07,0.11,0.157,0.095,0.317,0.141,0.109,https://spanberger.house.gov,RepSpanberger
64,0501,724622.0,Republican,"Eric A. ""Rick"" Crawford",0.4610,41553.0,561702.0,122626.0,2554.0,2796.0,171.0,7266.0,27507.0,24769.0,548710.0,AR-01,0.113,0.213,0.12300000000000001,0.35700000000000004,0.249,0.147,https://crawford.house.gov,RepRickCrawford
65,0611,762290.0,Democrat,Mark DeSaulnier,0.4876,96950.0,419654.0,65509.0,4286.0,115716.0,3689.0,101498.0,51938.0,203319.0,508963.0,CA-11,0.11,0.107,0.087,0.235,0.135,0.111,https://desaulnier.house.gov,RepDeSaulnier
66,2802,695797.0,Democrat,Bennie G. Thompson,0.4815,36899.0,218531.0,465342.0,2068.0,1403.0,115.0,3769.0,4569.0,12593.0,523479.0,MS-02,0.207,0.21899999999999997,0.152,0.389,0.27,0.156,https://benniethompson.house.gov,BennieGThompson
67,4810,896798.0,Republican,Michael T. McCaul,0.4401,80204.0,635232.0,96895.0,6400.0,56253.0,255.0,71815.0,29948.0,256821.0,593629.0,TX-10,0.195,0.132,0.08900000000000001,0.28300000000000003,0.15,0.113,https://mccaul.house.gov,RepMcCaul
68,0649,731513.0,Democrat,Mike Levin,0.4786,94960.0,572343.0,21682.0,3291.0,58447.0,2834.0,34788.0,38128.0,183459.0,519302.0,CA-49,0.10300000000000001,0.10400000000000001,0.075,0.207,0.127,0.10800000000000001,https://mikelevin.house.gov,RepMikeLevin
69,1206,781896.0,Republican,Michael Waltz,0.4640,51745.0,641307.0,82045.0,2596.0,14167.0,120.0,28067.0,13594.0,104987.0,621566.0,FL-06,0.19,0.187,0.11800000000000001,0.302,0.19399999999999998,0.135,https://waltz.house.gov,RepMichaelWaltz
70,2103,749110.0,Democrat,John A. Yarmuth,0.4845,54956.0,525539.0,167681.0,1894.0,22504.0,27.0,12743.0,18722.0,43817.0,553926.0,KY-03,0.087,0.20800000000000002,0.11599999999999999,0.331,0.221,0.136,https://yarmuth.house.gov,RepJohnYarmuth
71,3403,742905.0,Democrat,Andy Kim,0.4474,80451.0,588304.0,83511.0,745.0,26661.0,603.0,20144.0,22937.0,66367.0,570276.0,NJ-03,0.08800000000000001,0.132,0.10400000000000001,0.293,0.151,0.11599999999999999,https://kim.house.gov,RepAndyKimNJ
72,3409,765382.0,Democrat,"Bill Pascrell, Jr.",0.4833,73375.0,453260.0,74660.0,1710.0,102269.0,536.0,112714.0,20233.0,295861.0,481499.0,NJ-09,0.17300000000000001,0.142,0.114,0.243,0.218,0.126,https://pascrell.house.gov,BillPascrell
73,4801,725555.0,Republican,Louie Gohmert,0.4737,51374.0,562287.0,125469.0,3590.0,9682.0,874.0,9216.0,14437.0,132292.0,511974.0,TX-01,0.19899999999999998,0.168,0.11900000000000001,0.35200000000000004,0.20199999999999999,0.132,https://gohmert.house.gov,RepLouieGohmert
74,2501,736481.0,Democrat,Richard E. Neal,0.4640,57381.0,626384.0,51375.0,1622.0,15458.0,189.0,21554.0,19899.0,138855.0,568024.0,MA-01,0.081,0.155,0.09300000000000001,0.276,0.16899999999999998,0.132,https://neal.house.gov,RepRichardNeal
75,3601,718726.0,Republican,Lee M. Zeldin,0.4383,97149.0,616452.0,41995.0,1644.0,32067.0,148.0,10209.0,16211.0,114404.0,530436.0,NY-01,0.086,0.131,0.079,0.251,0.128,0.113,https://zeldin.house.gov,RepLeeZeldin
76,4205,718076.0,Democrat,Mary Gay Scanlon,0.5076,67326.0,460206.0,182343.0,1967.0,49895.0,0.0,5531.0,18134.0,33639.0,519983.0,PA-05,0.08,0.161,0.098,0.281,0.16699999999999998,0.125,https://scanlon.house.gov,RepMGS
77,4817,793513.0,Republican,Pete Sessions,0.4605,53946.0,615999.0,102109.0,3110.0,42096.0,373.0,11538.0,18288.0,210482.0,550601.0,TX-17,0.213,0.153,0.096,0.305,0.175,0.13699999999999998,https://sessions.house.gov,
78,5110,862308.0,Democrat,Jennifer Wexton,0.4329,127220.0,592714.0,57551.0,1581.0,138104.0,682.0,27634.0,44042.0,117246.0,565197.0,VA-10,0.109,0.121,0.079,0.244,0.11699999999999999,0.099,https://wexton.house.gov,RepWexton
79,0401,770392.0,Democrat,Tom O’Halleran,0.4466,55444.0,504227.0,19319.0,180970.0,11798.0,1188.0,24250.0,28640.0,177124.0,568661.0,AZ-01,0.141,0.184,0.113,0.299,0.20199999999999999,0.141,https://ohalleran.house.gov,repohalleran
80,2803,746155.0,Republican,Michael Guest,0.5036,46700.0,444887.0,272635.0,7793.0,8992.0,509.0,4314.0,7025.0,15224.0,559913.0,MS-03,0.168,0.19399999999999998,0.126,0.35,0.22699999999999998,0.14,https://guest.house.gov,RepMichaelGuest
81,3708,797935.0,Republican,Richard Hudson,0.4536,52713.0,525543.0,180732.0,8295.0,21862.0,3111.0,26740.0,31652.0,88667.0,581896.0,NC-08,0.165,0.17300000000000001,0.1,0.317,0.17600000000000002,0.13,https://hudson.house.gov,RepRichHudson
82,4005,822465.0,Republican,Stephanie I. Bice,0.5008,51422.0,563428.0,109854.0,36641.0,26537.0,759.0,33895.0,51351.0,140253.0,561277.0,OK-05,0.175,0.184,0.114,0.33399999999999996,0.20199999999999999,0.15,https://bice.house.gov,RepBice
83,4104,814998.0,Democrat,Peter A. DeFazio,0.4457,52501.0,708868.0,5543.0,10607.0,21313.0,1621.0,24402.0,42644.0,66962.0,638548.0,OR-04,0.111,0.162,0.08800000000000001,0.29,0.159,0.146,https://defazio.house.gov,RepPeterDeFazio
84,0806,835273.0,Democrat,Jason Crow,0.4397,82450.0,614542.0,81416.0,7607.0,51858.0,1486.0,38133.0,40231.0,177001.0,567801.0,CO-06,0.11699999999999999,0.139,0.069,0.24100000000000002,0.122,0.11,https://crow.house.gov,RepJasonCrow
85,1221,785042.0,Democrat,Lois Frankel,0.5173,60316.0,601527.0,120536.0,2249.0,22923.0,441.0,19391.0,17975.0,198016.0,546101.0,FL-21,0.222,0.159,0.113,0.231,0.18899999999999997,0.122,https://frankel.house.gov,RepLoisFrankel
86,1222,753363.0,Democrat,Theodore E. Deutch,0.5218,64211.0,575793.0,111541.0,1591.0,22493.0,446.0,21940.0,19559.0,165952.0,534846.0,FL-22,0.207,0.14400000000000002,0.096,0.233,0.162,0.124,https://teddeutch.house.gov,RepTedDeutch
87,2507,820086.0,Democrat,Ayanna Pressley,0.5123,70019.0,413896.0,198972.0,4105.0,88517.0,772.0,57732.0,56092.0,186622.0,558430.0,MA-07,0.10099999999999999,0.14800000000000002,0.086,0.251,0.16,0.142,https://pressley.house.gov,RepPressley
88,3620,722529.0,Democrat,Paul Tonko,0.4468,67253.0,567734.0,69955.0,2447.0,37561.0,1054.0,12644.0,31134.0,49509.0,557251.0,NY-20,0.08800000000000001,0.154,0.087,0.266,0.149,0.12300000000000001,https://tonko.house.gov,RepPaulTonko
89,3916,719864.0,Republican,Anthony Gonzalez,0.4254,68706.0,662093.0,21642.0,1071.0,15917.0,45.0,3737.0,15359.0,16943.0,553316.0,OH-16,0.07200000000000001,0.165,0.098,0.294,0.146,0.11599999999999999,https://anthonygonzalez.house.gov,RepAGonzalez
90,4809,786925.0,Democrat,Al Green,0.4452,48100.0,265656.0,298391.0,2319.0,93502.0,227.0,112833.0,13997.0,307972.0,445634.0,TX-09,0.29600000000000004,0.161,0.12300000000000001,0.344,0.214,0.132,https://algreen.house.gov,RepAlGreen
91,0618,750295.0,Democrat,Anna G. Eshoo,0.5045,141661.0,474238.0,16550.0,2638.0,180901.0,677.0,38312.0,36979.0,123135.0,491580.0,CA-18,0.084,0.091,0.07400000000000001,0.193,0.11599999999999999,0.095,https://eshoo.house.gov,RepAnnaEshoo
92,1223,756447.0,Democrat,Debbie Wasserman Schultz,0.5026,64119.0,533202.0,110474.0,3817.0,35644.0,710.0,43865.0,28735.0,299664.0,510212.0,FL-23,0.23399999999999999,0.136,0.099,0.24,0.17,0.12300000000000001,https://wassermanschultz.house.gov,RepDWStweets
93,1306,754299.0,Democrat,Lucy McBath,0.4625,97290.0,518775.0,98130.0,7170.0,96303.0,356.0,11749.0,21816.0,93027.0,496468.0,GA-06,0.175,0.128,0.076,0.24100000000000002,0.11900000000000001,0.102,https://mcbath.house.gov,replucymcbath
94,1717,679926.0,Democrat,Cheri Bustos,0.4445,47853.0,553346.0,80141.0,1776.0,10393.0,245.0,11838.0,22187.0,60034.0,512994.0,IL-17,0.11,0.179,0.109,0.355,0.18600000000000003,0.125,https://bustos.house.gov,RepCheri
95,2407,716136.0,Democrat,Kweisi Mfume,0.5039,60729.0,251762.0,374252.0,1811.0,52833.0,4539.0,8977.0,21962.0,34379.0,528398.0,MD-07,0.1,0.171,0.11800000000000001,0.35200000000000004,0.177,0.138,https://mfume.house.gov,RepKweisiMfume
96,2606,721736.0,Republican,Fred Upton,0.4505,55442.0,607696.0,58328.0,3136.0,11341.0,573.0,11033.0,29629.0,46202.0,541981.0,MI-06,0.09699999999999999,0.182,0.099,0.319,0.161,0.13699999999999998,https://upton.house.gov,RepFredUpton
97,2906,780002.0,Republican,Sam Graves,0.4400,61209.0,702748.0,33495.0,3588.0,9883.0,348.0,6153.0,23787.0,31814.0,583457.0,MO-06,0.128,0.193,0.095,0.332,0.18,0.131,https://graves.house.gov,RepSamGraves
98,3603,707576.0,Democrat,Thomas R. Suozzi,0.4847,122464.0,518549.0,21650.0,892.0,125574.0,86.0,24909.0,15916.0,73370.0,521235.0,NY-03,0.08199999999999999,0.114,0.08900000000000001,0.23199999999999998,0.126,0.099,https://suozzi.house.gov,RepTomSuozzi
99,5507,710420.0,Republican,Thomas P. Tiffany,0.4348,57200.0,660634.0,5661.0,13419.0,12134.0,538.0,4104.0,13930.0,17298.0,552651.0,WI-07,0.078,0.166,0.085,0.316,0.139,0.10800000000000001,https://tiffany.house.gov,
100,0648,719486.0,Republican,Michelle Steel,0.4862,95136.0,459456.0,12424.0,2217.0,146976.0,2095.0,63570.0,32748.0,148913.0,529832.0,CA-48,0.09300000000000001,0.094,0.084,0.185,0.126,0.10099999999999999,https://steel.house.gov,RepSteel
101,1209,902812.0,Democrat,Darren Soto,0.4320,55082.0,670309.0,111993.0,2464.0,27123.0,16.0,58851.0,32056.0,386712.0,644898.0,FL-09,0.263,0.183,0.122,0.32799999999999996,0.21899999999999997,0.142,https://soto.house.gov,RepDarrenSoto
